"Cruise","Ship","OrderOcc","TowType","TowNumber","SpeciesCode","Size","Count","Lat","Lon","Line","Station","SpeciesName","Year","Month","CalCOFI"
9107,"NH",4,"M2",3,68,42.1,1,35.33333,-122.251667,72.6,62.9,"Lipolagus ochotensis",1991,"07",1
9107,"NH",4,"M2",3,68,48.8,1,35.33333,-122.251667,72.6,62.9,"Lipolagus ochotensis",1991,"07",1
9107,"NH",4,"M2",3,77,16,1,35.33333,-122.251667,72.6,62.9,"Cyclothone acclinidens",1991,"07",1
9107,"NH",4,"M2",3,77,27.1,1,35.33333,-122.251667,72.6,62.9,"Cyclothone acclinidens",1991,"07",1
9107,"NH",4,"M2",3,77,27.8,1,35.33333,-122.251667,72.6,62.9,"Cyclothone acclinidens",1991,"07",1
9107,"NH",4,"M2",3,77,28,1,35.33333,-122.251667,72.6,62.9,"Cyclothone acclinidens",1991,"07",1
9107,"NH",4,"M2",3,77,30.3,1,35.33333,-122.251667,72.6,62.9,"Cyclothone acclinidens",1991,"07",1
9107,"NH",4,"M2",3,77,35.8,1,35.33333,-122.251667,72.6,62.9,"Cyclothone acclinidens",1991,"07",1
9107,"NH",4,"M2",3,77,37.1,1,35.33333,-122.251667,72.6,62.9,"Cyclothone acclinidens",1991,"07",1
9107,"NH",4,"M2",3,77,39,1,35.33333,-122.251667,72.6,62.9,"Cyclothone acclinidens",1991,"07",1
9107,"NH",4,"M2",3,77,40.5,1,35.33333,-122.251667,72.6,62.9,"Cyclothone acclinidens",1991,"07",1
9107,"NH",4,"M2",3,78,18,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,18.1,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,18.2,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,19,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,19.6,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,20.1,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,20.5,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,21,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,21.1,2,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,21.5,3,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,21.6,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,22,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,22.2,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,22.5,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,22.7,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,22.8,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,22.9,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,23.2,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,23.3,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,24,2,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,24.1,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,24.5,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,24.8,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,25,2,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,26,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,26.2,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,27.2,2,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,28,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,28.1,2,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,28.5,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,28.9,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,29,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,29.5,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,29.8,2,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,30,2,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,30.1,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,30.2,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,31,3,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,31.2,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,31.5,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,32,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,32.1,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,32.5,2,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,32.8,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,33.1,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,78,34.1,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",3,79,32.1,1,35.33333,-122.251667,72.6,62.9,"Cyclothone pseudopallida",1991,"07",1
9107,"NH",4,"M2",3,84,24.5,1,35.33333,-122.251667,72.6,62.9,"Danaphos oculatus",1991,"07",1
9107,"NH",4,"M2",3,84,29.5,1,35.33333,-122.251667,72.6,62.9,"Danaphos oculatus",1991,"07",1
9107,"NH",4,"M2",3,103,20.7,1,35.33333,-122.251667,72.6,62.9,"Argyropelecus affinis",1991,"07",1
9107,"NH",4,"M2",3,103,37.5,1,35.33333,-122.251667,72.6,62.9,"Argyropelecus affinis",1991,"07",1
9107,"NH",4,"M2",3,103,41.5,1,35.33333,-122.251667,72.6,62.9,"Argyropelecus affinis",1991,"07",1
9107,"NH",4,"M2",3,103,42.6,1,35.33333,-122.251667,72.6,62.9,"Argyropelecus affinis",1991,"07",1
9107,"NH",4,"M2",3,103,52,1,35.33333,-122.251667,72.6,62.9,"Argyropelecus affinis",1991,"07",1
9107,"NH",4,"M2",3,105,15.3,1,35.33333,-122.251667,72.6,62.9,"Argyropelecus sladeni",1991,"07",1
9107,"NH",4,"M2",3,121,112,1,35.33333,-122.251667,72.6,62.9,"Stomias atriventer",1991,"07",1
9107,"NH",4,"M2",3,156,145,1,35.33333,-122.251667,72.6,62.9,"Chauliodus macouni",1991,"07",1
9107,"NH",4,"M2",3,161,73,1,35.33333,-122.251667,72.6,62.9,"Idiacanthus antrostomus",1991,"07",1
9107,"NH",4,"M2",3,161,74,1,35.33333,-122.251667,72.6,62.9,"Idiacanthus antrostomus",1991,"07",1
9107,"NH",4,"M2",3,161,77,1,35.33333,-122.251667,72.6,62.9,"Idiacanthus antrostomus",1991,"07",1
9107,"NH",4,"M2",4,78,29.7,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",4,288,22.8,1,35.33333,-122.251667,72.6,62.9,"Protomyctophum crockeri",1991,"07",1
9107,"NH",4,"M2",5,161,70,1,35.33333,-122.251667,72.6,62.9,"Idiacanthus antrostomus",1991,"07",1
9107,"NH",4,"M2",5,292,20,2,35.33333,-122.251667,72.6,62.9,"Stenobrachius leucopsarus",1991,"07",1
9107,"NH",4,"M2",5,292,25.5,1,35.33333,-122.251667,72.6,62.9,"Stenobrachius leucopsarus",1991,"07",1
9107,"NH",4,"M2",6,77,28.1,1,35.33333,-122.251667,72.6,62.9,"Cyclothone acclinidens",1991,"07",1
9107,"NH",4,"M2",6,77,45,1,35.33333,-122.251667,72.6,62.9,"Cyclothone acclinidens",1991,"07",1
9107,"NH",4,"M2",6,78,16.1,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",6,78,18.8,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",4,"M2",6,78,19.6,1,35.33333,-122.251667,72.6,62.9,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",2,59,28,1,35.33667,-122.555,72,66.1,"Cyclothone atraria",1991,"07",1
9107,"NH",5,"M2",2,59,36.5,1,35.33667,-122.555,72,66.1,"Cyclothone atraria",1991,"07",1
9107,"NH",5,"M2",2,59,42.1,1,35.33667,-122.555,72,66.1,"Cyclothone atraria",1991,"07",1
9107,"NH",5,"M2",2,59,42.5,1,35.33667,-122.555,72,66.1,"Cyclothone atraria",1991,"07",1
9107,"NH",5,"M2",2,59,44.2,1,35.33667,-122.555,72,66.1,"Cyclothone atraria",1991,"07",1
9107,"NH",5,"M2",2,59,49.5,1,35.33667,-122.555,72,66.1,"Cyclothone atraria",1991,"07",1
9107,"NH",5,"M2",2,59,50,1,35.33667,-122.555,72,66.1,"Cyclothone atraria",1991,"07",1
9107,"NH",5,"M2",2,59,52,1,35.33667,-122.555,72,66.1,"Cyclothone atraria",1991,"07",1
9107,"NH",5,"M2",2,60,40,1,35.33667,-122.555,72,66.1,"Cyclothone pallida",1991,"07",1
9107,"NH",5,"M2",2,60,51.1,1,35.33667,-122.555,72,66.1,"Cyclothone pallida",1991,"07",1
9107,"NH",5,"M2",2,60,51.5,1,35.33667,-122.555,72,66.1,"Cyclothone pallida",1991,"07",1
9107,"NH",5,"M2",2,69,133.3,1,35.33667,-122.555,72,66.1,"Bathylagus pacificus",1991,"07",1
9107,"NH",5,"M2",2,77,29.8,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,31.1,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,31.2,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,32.1,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,32.2,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,33,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,34.3,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,36.8,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,37,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,38,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,39.1,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,40.5,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,42,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,42.9,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,43.1,3,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,45,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,45.9,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,46,2,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,46.5,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,47.1,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,47.3,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,47.6,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,47.8,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,48,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,48.1,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,48.5,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,49,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,50,3,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,51.1,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,77,53.8,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",2,78,20.2,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",2,78,20.4,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",2,78,24.1,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",2,78,25,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",2,78,28.6,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",2,78,29,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",2,78,33.2,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",2,78,34,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",2,78,34.2,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",2,156,166,1,35.33667,-122.555,72,66.1,"Chauliodus macouni",1991,"07",1
9107,"NH",5,"M2",2,156,173,1,35.33667,-122.555,72,66.1,"Chauliodus macouni",1991,"07",1
9107,"NH",5,"M2",2,260,108.9,1,35.33667,-122.555,72,66.1,"Nannobrachium ritteri",1991,"07",1
9107,"NH",5,"M2",2,292,19,2,35.33667,-122.555,72,66.1,"Stenobrachius leucopsarus",1991,"07",1
9107,"NH",5,"M2",2,292,19.5,1,35.33667,-122.555,72,66.1,"Stenobrachius leucopsarus",1991,"07",1
9107,"NH",5,"M2",2,333,405,1,35.33667,-122.555,72,66.1,"Avocettina infans",1991,"07",1
9107,"NH",5,"M2",2,396,21.5,1,35.33667,-122.555,72,66.1,"Melamphaes lugubris",1991,"07",1
9107,"NH",5,"M2",2,405,55.5,1,35.33667,-122.555,72,66.1,"Poromitra crassiceps",1991,"07",1
9107,"NH",5,"M2",2,405,78.2,1,35.33667,-122.555,72,66.1,"Poromitra crassiceps",1991,"07",1
9107,"NH",5,"M2",2,405,135,1,35.33667,-122.555,72,66.1,"Poromitra crassiceps",1991,"07",1
9107,"NH",5,"M2",2,409,26,1,35.33667,-122.555,72,66.1,"Scopeloberyx robustus",1991,"07",1
9107,"NH",5,"M2",2,409,28.9,1,35.33667,-122.555,72,66.1,"Scopeloberyx robustus",1991,"07",1
9107,"NH",5,"M2",2,709,50.6,1,35.33667,-122.555,72,66.1,"Sebastolobus altivelis",1991,"07",1
9107,"NH",5,"M2",3,40,20.3,1,35.33667,-122.555,72,66.1,"Holtbyrnia latifrons",1991,"07",1
9107,"NH",5,"M2",3,40,21.2,1,35.33667,-122.555,72,66.1,"Holtbyrnia latifrons",1991,"07",1
9107,"NH",5,"M2",3,40,29,1,35.33667,-122.555,72,66.1,"Holtbyrnia latifrons",1991,"07",1
9107,"NH",5,"M2",3,41,17,1,35.33667,-122.555,72,66.1,"Sagamichthys abei",1991,"07",1
9107,"NH",5,"M2",3,41,27.5,1,35.33667,-122.555,72,66.1,"Sagamichthys abei",1991,"07",1
9107,"NH",5,"M2",3,41,36.7,1,35.33667,-122.555,72,66.1,"Sagamichthys abei",1991,"07",1
9107,"NH",5,"M2",3,53,25.8,1,35.33667,-122.555,72,66.1,"Macropinna microstoma",1991,"07",1
9107,"NH",5,"M2",3,59,35,1,35.33667,-122.555,72,66.1,"Cyclothone atraria",1991,"07",1
9107,"NH",5,"M2",3,59,40.5,1,35.33667,-122.555,72,66.1,"Cyclothone atraria",1991,"07",1
9107,"NH",5,"M2",3,60,32,1,35.33667,-122.555,72,66.1,"Cyclothone pallida",1991,"07",1
9107,"NH",5,"M2",3,60,42.1,1,35.33667,-122.555,72,66.1,"Cyclothone pallida",1991,"07",1
9107,"NH",5,"M2",3,68,26,1,35.33667,-122.555,72,66.1,"Lipolagus ochotensis",1991,"07",1
9107,"NH",5,"M2",3,68,28,1,35.33667,-122.555,72,66.1,"Lipolagus ochotensis",1991,"07",1
9107,"NH",5,"M2",3,68,38.5,1,35.33667,-122.555,72,66.1,"Lipolagus ochotensis",1991,"07",1
9107,"NH",5,"M2",3,69,129,1,35.33667,-122.555,72,66.1,"Bathylagus pacificus",1991,"07",1
9107,"NH",5,"M2",3,69,130,1,35.33667,-122.555,72,66.1,"Bathylagus pacificus",1991,"07",1
9107,"NH",5,"M2",3,71,37,1,35.33667,-122.555,72,66.1,"Bathylagoides wesethi",1991,"07",1
9107,"NH",5,"M2",3,72,38,1,35.33667,-122.555,72,66.1,"Leuroglossus stilbius",1991,"07",1
9107,"NH",5,"M2",3,72,74.8,1,35.33667,-122.555,72,66.1,"Leuroglossus stilbius",1991,"07",1
9107,"NH",5,"M2",3,77,22.2,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,23.6,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,23.8,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,25.5,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,26.1,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,28.6,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,28.8,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,28.9,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,29.2,3,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,29.8,3,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,30,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,30.1,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,30.5,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,30.9,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,31.5,2,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,31.7,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,31.8,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,31.9,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,32,2,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,32.1,2,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,32.5,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,33.1,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,33.2,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,33.8,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,34,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,34.1,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,34.9,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,35.4,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,37.2,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,38.1,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,39.8,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,40,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,44.5,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,45,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,77,48,1,35.33667,-122.555,72,66.1,"Cyclothone acclinidens",1991,"07",1
9107,"NH",5,"M2",3,78,19.4,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,20,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,20.1,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,21.1,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,21.2,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,22.2,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,22.5,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,22.9,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,23.2,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,23.5,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,23.9,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,24,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,24.1,2,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,24.5,2,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,24.6,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,25,4,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,25.1,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,25.8,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,25.9,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,26,2,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,26.1,2,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,26.3,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,26.5,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,26.8,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,27,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,27.9,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,28,2,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,28.1,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,28.4,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,28.9,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,29,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,29.1,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,29.4,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,29.5,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,29.9,1,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,30,3,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
9107,"NH",5,"M2",3,78,30.1,4,35.33667,-122.555,72,66.1,"Cyclothone signata",1991,"07",1
