"Cruise","Ship","OrderOcc","TowType","TowNumber","SpeciesCode","Count","Lat","Lon","Line","Station","SpeciesName","Year","Month","CalCOFI"
8901,"JD",27,"MT",1,296,2,33.185,-118.386667,90,37,"Symbolophorus californiensis",1989,"01",1
8901,"JD",29,"MT",1,299,1,33.41833,-117.905,90,30,"Tarletonbeania crenularis",1989,"01",1
8901,"JD",33,"CB",1,292,2,33.825,-118.628333,86.7,35,"Stenobrachius leucopsarus",1989,"01",1
8901,"JD",33,"MT",1,299,2,33.825,-118.628333,86.7,35,"Tarletonbeania crenularis",1989,"01",1
8901,"JD",37,"CB",1,72,1,33.15667,-120.006667,86.7,55,"Leuroglossus stilbius",1989,"01",1
8901,"JD",37,"CB",1,292,2,33.15667,-120.006667,86.7,55,"Stenobrachius leucopsarus",1989,"01",1
8901,"JD",37,"MT",1,299,1,33.15667,-120.006667,86.7,55,"Tarletonbeania crenularis",1989,"01",1
8901,"JD",38,"CB",1,301,1,32.99,-120.348333,86.7,60,"Triphoturus mexicanus",1989,"01",1
8901,"JD",38,"MT",1,296,1,32.99,-120.348333,86.7,60,"Symbolophorus californiensis",1989,"01",1
8901,"JD",38,"MT",1,299,2,32.99,-120.348333,86.7,60,"Tarletonbeania crenularis",1989,"01",1
8901,"JD",39,"CB",1,161,1,32.65667,-121.035,86.7,70,"Idiacanthus antrostomus",1989,"01",1
8901,"JD",39,"CB",1,281,1,32.65667,-121.035,86.7,70,"Notolychnus valdiviae",1989,"01",1
8901,"JD",39,"CB",1,301,1,32.65667,-121.035,86.7,70,"Triphoturus mexicanus",1989,"01",1
8901,"JD",39,"CB",1,736,1,32.65667,-121.035,86.7,70,"Scorpaenichthys marmoratus",1989,"01",1
8901,"JD",42,"CB",1,71,1,31.65667,-123.07,86.7,100,"Bathylagoides wesethi",1989,"01",1
8901,"JD",42,"CB",1,105,1,31.65667,-123.07,86.7,100,"Argyropelecus sladeni",1989,"01",1
8901,"JD",42,"CB",1,260,1,31.65667,-123.07,86.7,100,"Nannobrachium ritteri",1989,"01",1
8901,"JD",43,"CB",1,239,1,31.32333,-123.743333,86.7,110,"Diogenichthys atlanticus",1989,"01",1
8901,"JD",43,"CB",1,283,1,31.32333,-123.743333,86.7,110,"Notoscopelus resplendens",1989,"01",1
8901,"JD",46,"CB",1,296,1,32.57833,-122.811667,83.3,90,"Symbolophorus californiensis",1989,"01",1
8901,"JD",46,"MT",1,296,3,32.57833,-122.811667,83.3,90,"Symbolophorus californiensis",1989,"01",1
8901,"JD",47,"CB",1,105,1,32.91167,-122.126667,83.3,80,"Argyropelecus sladeni",1989,"01",1
8901,"JD",47,"CB",1,260,1,32.91167,-122.126667,83.3,80,"Nannobrachium ritteri",1989,"01",1
8901,"JD",50,"CB",1,105,1,33.745,-120.41,83.3,55,"Argyropelecus sladeni",1989,"01",1
8901,"JD",50,"CB",1,292,3,33.745,-120.41,83.3,55,"Stenobrachius leucopsarus",1989,"01",1
8901,"JD",50,"CB",1,301,2,33.745,-120.41,83.3,55,"Triphoturus mexicanus",1989,"01",1
8901,"JD",50,"CB",1,736,1,33.745,-120.41,83.3,55,"Scorpaenichthys marmoratus",1989,"01",1
8901,"JD",50,"MT",1,299,5,33.745,-120.41,83.3,55,"Tarletonbeania crenularis",1989,"01",1
8901,"JD",56,"MT",1,299,4,34.315,-120.803333,80,55,"Tarletonbeania crenularis",1989,"01",1
8901,"JD",56,"MT",1,762,2,34.315,-120.803333,80,55,"Odontopyxis trispinosa",1989,"01",1
8901,"JD",57,"CB",1,260,1,34.15,-121.15,80,60,"Nannobrachium ritteri",1989,"01",1
8901,"JD",57,"CB",1,292,1,34.15,-121.15,80,60,"Stenobrachius leucopsarus",1989,"01",1
8901,"JD",57,"MT",1,299,23,34.15,-121.15,80,60,"Tarletonbeania crenularis",1989,"01",1
8901,"JD",58,"CB",1,292,2,33.815,-121.845,80,70,"Stenobrachius leucopsarus",1989,"01",1
8901,"JD",58,"MT",1,296,2,33.815,-121.845,80,70,"Symbolophorus californiensis",1989,"01",1
8901,"JD",58,"MT",1,299,4,33.815,-121.845,80,70,"Tarletonbeania crenularis",1989,"01",1
8901,"JD",61,"CB",1,92,1,33.72,-123.635,76.7,90,"Vinciguerria",1989,"01",1
8901,"JD",61,"CB",1,226,1,33.72,-123.635,76.7,90,"Ceratoscopelus townsendi",1989,"01",1
8901,"JD",61,"CB",1,239,1,33.72,-123.635,76.7,90,"Diogenichthys atlanticus",1989,"01",1
8901,"JD",61,"CB",1,260,1,33.72,-123.635,76.7,90,"Nannobrachium ritteri",1989,"01",1
8901,"JD",61,"CB",1,301,1,33.72,-123.635,76.7,90,"Triphoturus mexicanus",1989,"01",1
8901,"JD",61,"MT",1,296,56,33.72,-123.635,76.7,90,"Symbolophorus californiensis",1989,"01",1
8901,"JD",61,"MT",1,299,9,33.72,-123.635,76.7,90,"Tarletonbeania crenularis",1989,"01",1
8901,"JD",62,"CB",1,260,1,34.055,-122.941667,76.7,80,"Nannobrachium ritteri",1989,"01",1
8901,"JD",62,"CB",1,412,1,34.055,-122.941667,76.7,80,"Scopelogadus mizolepis bispinosus",1989,"01",1
8901,"JD",62,"MT",1,299,1,34.055,-122.941667,76.7,80,"Tarletonbeania crenularis",1989,"01",1
8901,"JD",66,"CB",1,760,1,34.89167,-121.196667,76.7,55,"Agonidae",1989,"01",1
8904,"JD",2,"CB",1,292,1,32.91333,-117.396667,93.3,28,"Stenobrachius leucopsarus",1989,"04",1
8904,"JD",3,"MT",1,301,1,32.84667,-117.533333,93.3,30,"Triphoturus mexicanus",1989,"04",1
8904,"JD",13,"MT",1,166,1,30.51333,-122.26,93.3,100,"Cololabis saira",1989,"04",1
8904,"JD",16,"CB",1,281,1,30.425,-123.998333,90,120,"Notolychnus valdiviae",1989,"04",1
8904,"JD",16,"MT",1,299,1,30.425,-123.998333,90,120,"Tarletonbeania crenularis",1989,"04",1
8904,"JD",17,"CB",1,239,1,30.75333,-123.331667,90,110,"Diogenichthys atlanticus",1989,"04",1
8904,"JD",23,"CB",1,227,1,32.65,-119.481667,90,53,"Diaphus theta",1989,"04",1
8904,"JD",24,"CB",1,260,2,32.91833,-118.936667,90,45,"Nannobrachium ritteri",1989,"04",1
8904,"JD",24,"CB",1,292,1,32.91833,-118.936667,90,45,"Stenobrachius leucopsarus",1989,"04",1
8904,"JD",24,"CB",1,301,1,32.91833,-118.936667,90,45,"Triphoturus mexicanus",1989,"04",1
8904,"JD",30,"MT",1,299,1,33.82333,-118.628333,86.7,35,"Tarletonbeania crenularis",1989,"04",1
8904,"JD",34,"CB",1,71,2,33.15667,-120.006667,86.7,55,"Bathylagoides wesethi",1989,"04",1
8904,"JD",34,"CB",1,239,1,33.15667,-120.006667,86.7,55,"Diogenichthys atlanticus",1989,"04",1
8904,"JD",34,"CB",1,292,2,33.15667,-120.006667,86.7,55,"Stenobrachius leucopsarus",1989,"04",1
8904,"JD",43,"CB",1,226,2,32.57833,-122.811667,83.3,90,"Ceratoscopelus townsendi",1989,"04",1
8904,"JD",43,"CB",1,286,1,32.57833,-122.811667,83.3,90,"Parvilux ingens",1989,"04",1
8904,"JD",47,"MT",1,299,16,33.745,-120.41,83.3,55,"Tarletonbeania crenularis",1989,"04",1
8904,"JD",48,"MT",1,31,2,33.87833,-120.133333,83.3,51,"Engraulis mordax",1989,"04",1
8904,"JD",54,"CB",1,292,1,34.315,-120.8,80,55,"Stenobrachius leucopsarus",1989,"04",1
8904,"JD",59,"CB",1,105,1,33.48333,-122.533333,80,80,"Argyropelecus sladeni",1989,"04",1
8904,"JD",59,"CB",1,239,1,33.48333,-122.533333,80,80,"Diogenichthys atlanticus",1989,"04",1
8904,"JD",59,"CB",1,288,2,33.48333,-122.533333,80,80,"Protomyctophum crockeri",1989,"04",1
8904,"JD",60,"CB",1,239,1,33.15,-123.223333,80,90,"Diogenichthys atlanticus",1989,"04",1
8904,"JD",63,"CB",1,292,1,34.38833,-122.248333,76.7,70,"Stenobrachius leucopsarus",1989,"04",1
8904,"JD",63,"CB",1,296,1,34.38833,-122.248333,76.7,70,"Symbolophorus californiensis",1989,"04",1
8904,"JD",64,"CB",1,288,1,34.72167,-121.548333,76.7,60,"Protomyctophum crockeri",1989,"04",1
8904,"JD",64,"CB",1,292,5,34.72167,-121.548333,76.7,60,"Stenobrachius leucopsarus",1989,"04",1
8904,"JD",64,"MT",1,296,1,34.72167,-121.548333,76.7,60,"Symbolophorus californiensis",1989,"04",1
8904,"JD",64,"MT",1,299,12,34.72167,-121.548333,76.7,60,"Tarletonbeania crenularis",1989,"04",1
8904,"JD",65,"MT",1,299,9,34.88667,-121.196667,76.7,55,"Tarletonbeania crenularis",1989,"04",1
8904,"JD",65,"MT",1,683,2,34.88667,-121.196667,76.7,55,"Sebastes",1989,"04",1
8907,"NH",4,"MT",1,166,1,32.68,-117.871667,93.3,35,"Cololabis saira",1989,"07",1
8907,"NH",5,"CB",1,514,1,32.515,-118.215,93.3,40,"Trachurus symmetricus",1989,"07",1
8907,"NH",9,"CB",1,292,1,31.84833,-119.571667,93.3,60,"Stenobrachius leucopsarus",1989,"07",1
8907,"NH",10,"MT",1,166,1,31.615,-120.215,93.3,70,"Cololabis saira",1989,"07",1
8907,"NH",12,"CB",1,227,1,30.845,-121.59,93.3,90,"Diaphus theta",1989,"07",1
8907,"NH",19,"CB",1,396,1,31.42333,-121.993333,90,90,"Melamphaes lugubris",1989,"07",1
8907,"NH",19,"MT",1,296,11,31.42333,-121.993333,90,90,"Symbolophorus californiensis",1989,"07",1
8907,"NH",20,"MT",1,166,1,31.75,-121.315,90,80,"Cololabis saira",1989,"07",1
8907,"NH",23,"MT",1,299,5,32.65,-119.483333,90,53,"Tarletonbeania crenularis",1989,"07",1
8907,"NH",34,"CB",1,299,1,33.15667,-120.005,86.7,55,"Tarletonbeania crenularis",1989,"07",1
8907,"NH",34,"MT",1,166,3,33.15667,-120.005,86.7,55,"Cololabis saira",1989,"07",1
8907,"NH",34,"MT",1,296,4,33.15667,-120.005,86.7,55,"Symbolophorus californiensis",1989,"07",1
8907,"NH",34,"MT",1,299,78,33.15667,-120.005,86.7,55,"Tarletonbeania crenularis",1989,"07",1
8907,"NH",34,"MT",1,656,1,33.15667,-120.005,86.7,55,"Girella nigricans",1989,"07",1
8907,"NH",35,"CB",1,105,1,32.99,-120.35,86.7,60,"Argyropelecus sladeni",1989,"07",1
8907,"NH",35,"MT",1,166,2,32.99,-120.35,86.7,60,"Cololabis saira",1989,"07",1
8907,"NH",35,"MT",1,299,4,32.99,-120.35,86.7,60,"Tarletonbeania crenularis",1989,"07",1
8907,"NH",39,"CB",1,227,1,31.99,-122.393333,86.7,90,"Diaphus theta",1989,"07",1
8907,"NH",43,"CB",1,227,1,32.91,-122.126667,83.3,80,"Diaphus theta",1989,"07",1
8907,"NH",43,"CB",1,239,1,32.91,-122.126667,83.3,80,"Diogenichthys atlanticus",1989,"07",1
8907,"NH",46,"CB",1,260,2,33.745,-120.411667,83.3,55,"Nannobrachium ritteri",1989,"07",1
8907,"NH",46,"CB",1,299,1,33.745,-120.411667,83.3,55,"Tarletonbeania crenularis",1989,"07",1
8907,"NH",46,"MT",1,166,4,33.745,-120.411667,83.3,55,"Cololabis saira",1989,"07",1
8907,"NH",46,"MT",1,299,26,33.745,-120.411667,83.3,55,"Tarletonbeania crenularis",1989,"07",1
8907,"NH",52,"CB",1,292,1,34.31833,-120.801667,80,55,"Stenobrachius leucopsarus",1989,"07",1
8907,"NH",52,"CB",1,299,3,34.31833,-120.801667,80,55,"Tarletonbeania crenularis",1989,"07",1
8907,"NH",52,"MT",1,299,32,34.31833,-120.801667,80,55,"Tarletonbeania crenularis",1989,"07",1
8907,"NH",52,"MT",1,683,1,34.31833,-120.801667,80,55,"Sebastes",1989,"07",1
8907,"NH",52,"MT",1,762,1,34.31833,-120.801667,80,55,"Odontopyxis trispinosa",1989,"07",1
8907,"NH",53,"CB",1,226,1,34.15,-121.148333,80,60,"Ceratoscopelus townsendi",1989,"07",1
8907,"NH",53,"CB",1,292,1,34.15,-121.148333,80,60,"Stenobrachius leucopsarus",1989,"07",1
8907,"NH",53,"CB",1,299,1,34.15,-121.148333,80,60,"Tarletonbeania crenularis",1989,"07",1
8907,"NH",53,"MT",1,299,8,34.15,-121.148333,80,60,"Tarletonbeania crenularis",1989,"07",1
8907,"NH",53,"MT",1,792,3,34.15,-121.148333,80,60,"Syngnathus californiensis",1989,"07",1
8907,"NH",56,"CB",1,252,1,33.15167,-123.221667,80,90,"Hygophum reinhardtii",1989,"07",1
8907,"NH",56,"CB",1,261,1,33.15167,-123.221667,80,90,"Nannobrachium",1989,"07",1
8907,"NH",56,"CB",1,273,1,33.15167,-123.221667,80,90,"Myctophum nitidulum",1989,"07",1
8907,"NH",57,"CB",1,227,4,32.81667,-123.905,80,100,"Diaphus theta",1989,"07",1
8907,"NH",60,"CB",1,105,1,34.05333,-122.943333,76.7,80,"Argyropelecus sladeni",1989,"07",1
8907,"NH",60,"CB",1,296,1,34.05333,-122.943333,76.7,80,"Symbolophorus californiensis",1989,"07",1
8907,"NH",60,"CB",1,299,1,34.05333,-122.943333,76.7,80,"Tarletonbeania crenularis",1989,"07",1
8907,"NH",60,"MT",1,299,6,34.05333,-122.943333,76.7,80,"Tarletonbeania crenularis",1989,"07",1
8907,"NH",65,"MT",1,683,2,35.08833,-120.778333,76.7,49,"Sebastes",1989,"07",1
8907,"NH",65,"MT",1,689,3,35.08833,-120.778333,76.7,49,"Sebastes diploproa",1989,"07",1
8911,"NH",3,"CB",1,260,1,32.84667,-117.54,93.3,30,"Nannobrachium ritteri",1989,"11",1
8911,"NH",3,"CB",1,292,3,32.84667,-117.54,93.3,30,"Stenobrachius leucopsarus",1989,"11",1
8911,"NH",3,"MT",1,166,1,32.84667,-117.54,93.3,30,"Cololabis saira",1989,"11",1
8911,"NH",4,"MT",1,166,2,32.67833,-117.875,93.3,35,"Cololabis saira",1989,"11",1
8911,"NH",4,"MT",1,273,1,32.67833,-117.875,93.3,35,"Myctophum nitidulum",1989,"11",1
8911,"NH",4,"MT",1,296,1,32.67833,-117.875,93.3,35,"Symbolophorus californiensis",1989,"11",1
8911,"NH",4,"MT",1,299,1,32.67833,-117.875,93.3,35,"Tarletonbeania crenularis",1989,"11",1
8911,"NH",5,"CB",1,260,1,32.52167,-118.21,93.3,40,"Nannobrachium ritteri",1989,"11",1
8911,"NH",5,"MT",1,166,1,32.52167,-118.21,93.3,40,"Cololabis saira",1989,"11",1
8911,"NH",10,"CB",1,260,2,31.84667,-119.575,93.3,60,"Nannobrachium ritteri",1989,"11",1
8911,"NH",11,"CB",1,288,1,31.515,-120.238333,93.3,70,"Protomyctophum crockeri",1989,"11",1
8911,"NH",11,"MT",1,296,5,31.515,-120.238333,93.3,70,"Symbolophorus californiensis",1989,"11",1
8911,"NH",14,"MT",1,273,1,30.51167,-122.256667,93.3,100,"Myctophum nitidulum",1989,"11",1
8911,"NH",15,"CB",1,260,1,30.185,-122.918333,93.3,110,"Nannobrachium ritteri",1989,"11",1
8911,"NH",15,"MT",1,273,3,30.185,-122.918333,93.3,110,"Myctophum nitidulum",1989,"11",1
8911,"NH",15,"MT",1,296,1,30.185,-122.918333,93.3,110,"Symbolophorus californiensis",1989,"11",1
8911,"NH",18,"CB",1,93,1,30.75,-123.33,90,110,"Vinciguerria lucetia",1989,"11",1
8911,"NH",18,"MT",1,166,1,30.75,-123.33,90,110,"Cololabis saira",1989,"11",1
8911,"NH",18,"MT",1,273,1,30.75,-123.33,90,110,"Myctophum nitidulum",1989,"11",1
8911,"NH",19,"CB",1,260,1,31.08833,-122.658333,90,100,"Nannobrachium ritteri",1989,"11",1
8911,"NH",19,"CB",1,288,1,31.08833,-122.658333,90,100,"Protomyctophum crockeri",1989,"11",1
8911,"NH",19,"MT",1,166,1,31.08833,-122.658333,90,100,"Cololabis saira",1989,"11",1
8911,"NH",19,"MT",1,273,1,31.08833,-122.658333,90,100,"Myctophum nitidulum",1989,"11",1
8911,"NH",19,"MT",1,296,3,31.08833,-122.658333,90,100,"Symbolophorus californiensis",1989,"11",1
8911,"NH",21,"CB",1,288,1,31.74833,-121.315,90,80,"Protomyctophum crockeri",1989,"11",1
8911,"NH",22,"MT",1,166,2,32.08333,-120.636667,90,70,"Cololabis saira",1989,"11",1
8911,"NH",23,"CB",1,260,3,32.42,-119.956667,90,60,"Nannobrachium ritteri",1989,"11",1
8911,"NH",28,"MT",1,299,1,33.42167,-117.903333,90,30,"Tarletonbeania crenularis",1989,"11",1
8911,"NH",32,"CB",1,292,1,33.65167,-118.971667,86.7,40,"Stenobrachius leucopsarus",1989,"11",1
8911,"NH",32,"MT",1,299,1,33.65167,-118.971667,86.7,40,"Tarletonbeania crenularis",1989,"11",1
8911,"NH",33,"MT",1,166,1,33.49167,-119.318333,86.7,45,"Cololabis saira",1989,"11",1
8911,"NH",35,"CB",1,105,1,33.15667,-120.008333,86.7,55,"Argyropelecus sladeni",1989,"11",1
8911,"NH",35,"CB",1,260,1,33.15667,-120.008333,86.7,55,"Nannobrachium ritteri",1989,"11",1
8911,"NH",43,"CB",1,78,1,32.245,-123.488333,83.3,100,"Cyclothone signata",1989,"11",1
8911,"NH",43,"CB",1,260,1,32.245,-123.488333,83.3,100,"Nannobrachium ritteri",1989,"11",1
8911,"NH",44,"MT",1,166,1,32.57833,-122.81,83.3,90,"Cololabis saira",1989,"11",1
8911,"NH",47,"CB",1,292,2,33.57667,-120.756667,83.3,60,"Stenobrachius leucopsarus",1989,"11",1
8911,"NH",47,"MT",1,166,1,33.57667,-120.756667,83.3,60,"Cololabis saira",1989,"11",1
8911,"NH",47,"MT",1,299,4,33.57667,-120.756667,83.3,60,"Tarletonbeania crenularis",1989,"11",1
8911,"NH",48,"CB",1,227,3,33.74833,-120.406667,83.3,55,"Diaphus theta",1989,"11",1
8911,"NH",48,"CB",1,292,2,33.74833,-120.406667,83.3,55,"Stenobrachius leucopsarus",1989,"11",1
8911,"NH",48,"CB",1,301,1,33.74833,-120.406667,83.3,55,"Triphoturus mexicanus",1989,"11",1
8911,"NH",48,"MT",1,299,2,33.74833,-120.406667,83.3,55,"Tarletonbeania crenularis",1989,"11",1
8911,"NH",52,"CB",1,292,3,34.28167,-120.031667,81.8,46.9,"Stenobrachius leucopsarus",1989,"11",1
8911,"NH",54,"CB",1,227,2,34.31167,-120.811667,80,55,"Diaphus theta",1989,"11",1
8911,"NH",55,"CB",1,260,1,34.15,-121.148333,80,60,"Nannobrachium ritteri",1989,"11",1
8911,"NH",55,"MT",1,299,2,34.15,-121.148333,80,60,"Tarletonbeania crenularis",1989,"11",1
8911,"NH",55,"MT",1,792,1,34.15,-121.148333,80,60,"Syngnathus californiensis",1989,"11",1
8911,"NH",58,"CB",1,260,1,33.15167,-123.216667,80,90,"Nannobrachium ritteri",1989,"11",1
8911,"NH",58,"MT",1,166,2,33.15167,-123.216667,80,90,"Cololabis saira",1989,"11",1
8911,"NH",58,"MT",1,299,1,33.15167,-123.216667,80,90,"Tarletonbeania crenularis",1989,"11",1
8911,"NH",59,"MT",1,166,1,32.81667,-123.905,80,100,"Cololabis saira",1989,"11",1
8911,"NH",62,"CB",1,227,1,34.055,-122.941667,76.7,80,"Diaphus theta",1989,"11",1
8911,"NH",62,"CB",1,292,3,34.055,-122.941667,76.7,80,"Stenobrachius leucopsarus",1989,"11",1
8911,"NH",62,"MT",1,166,1,34.055,-122.941667,76.7,80,"Cololabis saira",1989,"11",1
8911,"NH",62,"MT",1,296,5,34.055,-122.941667,76.7,80,"Symbolophorus californiensis",1989,"11",1
8911,"NH",62,"MT",1,299,20,34.055,-122.941667,76.7,80,"Tarletonbeania crenularis",1989,"11",1
8911,"NH",63,"CB",1,227,1,34.385,-122.248333,76.7,70,"Diaphus theta",1989,"11",1
9003,"JD",2,"CB",1,301,2,32.915,-117.393333,93.3,28,"Triphoturus mexicanus",1990,"03",1
9003,"JD",8,"CB",1,260,1,32.015,-119.235,93.3,55,"Nannobrachium ritteri",1990,"03",1
9003,"JD",8,"CB",1,301,1,32.015,-119.235,93.3,55,"Triphoturus mexicanus",1990,"03",1
9003,"JD",11,"CB",1,260,1,31.18,-120.921667,93.3,80,"Nannobrachium ritteri",1990,"03",1
9003,"JD",33,"CB",1,292,2,33.15833,-120.005,86.7,55,"Stenobrachius leucopsarus",1990,"03",1
9003,"JD",33,"CB",1,301,1,33.15833,-120.005,86.7,55,"Triphoturus mexicanus",1990,"03",1
9003,"JD",36,"MT",1,166,2,32.32333,-121.715,86.7,80,"Cololabis saira",1990,"03",1
9003,"JD",36,"MT",1,299,1,32.32333,-121.715,86.7,80,"Tarletonbeania crenularis",1990,"03",1
9003,"JD",37,"MT",1,296,1,31.99167,-122.393333,86.7,90,"Symbolophorus californiensis",1990,"03",1
9003,"JD",41,"CB",1,281,1,32.57667,-122.811667,83.3,90,"Notolychnus valdiviae",1990,"03",1
9003,"JD",45,"CB",1,227,1,33.745,-120.41,83.3,55,"Diaphus theta",1990,"03",1
9003,"JD",45,"CB",1,260,2,33.745,-120.41,83.3,55,"Nannobrachium ritteri",1990,"03",1
9003,"JD",45,"CB",1,292,2,33.745,-120.41,83.3,55,"Stenobrachius leucopsarus",1990,"03",1
9003,"JD",52,"CB",1,292,3,34.31667,-120.801667,80,55,"Stenobrachius leucopsarus",1990,"03",1
9003,"JD",52,"MT",1,299,1,34.31667,-120.801667,80,55,"Tarletonbeania crenularis",1990,"03",1
9003,"JD",53,"CB",1,292,3,34.15,-121.148333,80,60,"Stenobrachius leucopsarus",1990,"03",1
9003,"JD",53,"MT",1,299,8,34.15,-121.148333,80,60,"Tarletonbeania crenularis",1990,"03",1
9003,"JD",53,"MT",1,728,4,34.15,-121.148333,80,60,"Zaniolepis latipinnis",1990,"03",1
9003,"JD",57,"CB",1,71,1,33.15,-123.22,80,90,"Bathylagoides wesethi",1990,"03",1
