UID,Cruise,Ship,OrderOcc,TowType,TowNumber,SpeciesCode,SpeciesName,ITISTSN,Size,Count,Datetime,Lat,Lon,Line,Station,family,weight,nearest.CalCOFI.site,line.station,year,month,distance.from.dumpsite,estimated.depth.nearest.CalCOFI.site,Type,ENSO.general,mean.temp.top.210,mean.salinity.top.210
2582,201701,RL,52,CB,1,301,Triphoturus mexicanus,162766,0,1,2017-01-15 16:15:00 -08:00,33.578,-120.753,83.3,60,Myctophidae,0,83.3 60,83.3 60,2017,1,214,1397,WL,La.Nina,NA,NA
2583,201701,RL,52,CB,1,301,Triphoturus mexicanus,162766,25.5,1,2017-01-15 16:15:00 -08:00,33.578,-120.753,83.3,60,Myctophidae,0.19,83.3 60,83.3 60,2017,1,214,1397,WL,La.Nina,NA,NA
2584,201701,RL,52,CB,1,301,Triphoturus mexicanus,162766,36.5,1,2017-01-15 16:15:00 -08:00,33.578,-120.753,83.3,60,Myctophidae,0.54,83.3 60,83.3 60,2017,1,214,1397,WL,La.Nina,NA,NA
2585,201701,RL,52,CB,1,301,Triphoturus mexicanus,162766,47,1,2017-01-15 16:15:00 -08:00,33.578,-120.753,83.3,60,Myctophidae,1.12,83.3 60,83.3 60,2017,1,214,1397,WL,La.Nina,NA,NA
2586,201701,RL,53,CB,1,292,Stenobrachius leucopsarus,162664,28,1,2017-01-15 20:22:00 -08:00,33.745,-120.407,83.3,55,Myctophidae,0.25,83.3 55,83.3 55,2017,1,185,999,WL,La.Nina,NA,NA
2587,201701,RL,53,CB,1,301,Triphoturus mexicanus,162766,22.2,1,2017-01-15 20:22:00 -08:00,33.745,-120.407,83.3,55,Myctophidae,0.13,83.3 55,83.3 55,2017,1,185,999,WL,La.Nina,NA,NA
2588,201701,RL,53,CB,1,301,Triphoturus mexicanus,162766,25.4,1,2017-01-15 20:22:00 -08:00,33.745,-120.407,83.3,55,Myctophidae,0.19,83.3 55,83.3 55,2017,1,185,999,WL,La.Nina,NA,NA
2589,201701,RL,53,CB,1,301,Triphoturus mexicanus,162766,26.7,1,2017-01-15 20:22:00 -08:00,33.745,-120.407,83.3,55,Myctophidae,0.22,83.3 55,83.3 55,2017,1,185,999,WL,La.Nina,NA,NA
2590,201701,RL,63,CB,1,301,Triphoturus mexicanus,162766,25.5,1,2017-01-17 02:30:00 -08:00,34.15,-121.152,80,60,Myctophidae,0.19,80 60,80 60,2017,1,273,2204,WL,La.Nina,NA,NA
2591,201704,RL,2,CB,1,301,Triphoturus mexicanus,162766,25.1,1,2017-03-21 14:19:00 -08:00,32.698,-117.787,93.7,33.3,Myctophidae,0.19,93.3 35,93.7 33.3,2017,3,123,616,WL,La.Nina,NA,NA
2592,201704,RL,2,CB,1,301,Triphoturus mexicanus,162766,33.2,1,2017-03-21 14:19:00 -08:00,32.698,-117.787,93.7,33.3,Myctophidae,0.41,93.3 35,93.7 33.3,2017,3,123,616,WL,La.Nina,NA,NA
2593,201704,RL,2,CB,1,301,Triphoturus mexicanus,162766,34.8,1,2017-03-21 14:19:00 -08:00,32.698,-117.787,93.7,33.3,Myctophidae,0.47,93.3 35,93.7 33.3,2017,3,123,616,WL,La.Nina,NA,NA
2594,201704,RL,10,CB,1,301,Triphoturus mexicanus,162766,23.9,1,2017-03-22 22:13:00 -08:00,33.03,-117.473,92.6,28,Myctophidae,0.16,93.3 28,92.6 28,2017,3,122,609,WL,La.Nina,NA,NA
2595,201704,RL,10,CB,1,301,Triphoturus mexicanus,162766,25,1,2017-03-22 22:13:00 -08:00,33.03,-117.473,92.6,28,Myctophidae,0.18,93.3 28,92.6 28,2017,3,122,609,WL,La.Nina,NA,NA
2596,201704,RL,10,CB,1,301,Triphoturus mexicanus,162766,26.3,1,2017-03-22 22:13:00 -08:00,33.03,-117.473,92.6,28,Myctophidae,0.21,93.3 28,92.6 28,2017,3,122,609,WL,La.Nina,NA,NA
2597,201704,RL,10,CB,1,301,Triphoturus mexicanus,162766,27.6,1,2017-03-22 22:13:00 -08:00,33.03,-117.473,92.6,28,Myctophidae,0.24,93.3 28,92.6 28,2017,3,122,609,WL,La.Nina,NA,NA
2598,201704,RL,10,CB,1,301,Triphoturus mexicanus,162766,27.7,1,2017-03-22 22:13:00 -08:00,33.03,-117.473,92.6,28,Myctophidae,0.25,93.3 28,92.6 28,2017,3,122,609,WL,La.Nina,NA,NA
2599,201704,RL,10,CB,1,301,Triphoturus mexicanus,162766,29.5,1,2017-03-22 22:13:00 -08:00,33.03,-117.473,92.6,28,Myctophidae,0.3,93.3 28,92.6 28,2017,3,122,609,WL,La.Nina,NA,NA
2600,201704,RL,10,CB,1,301,Triphoturus mexicanus,162766,29.6,1,2017-03-22 22:13:00 -08:00,33.03,-117.473,92.6,28,Myctophidae,0.3,93.3 28,92.6 28,2017,3,122,609,WL,La.Nina,NA,NA
2601,201704,RL,10,CB,1,301,Triphoturus mexicanus,162766,29.7,1,2017-03-22 22:13:00 -08:00,33.03,-117.473,92.6,28,Myctophidae,0.3,93.3 28,92.6 28,2017,3,122,609,WL,La.Nina,NA,NA
2602,201704,RL,10,CB,1,301,Triphoturus mexicanus,162766,30.1,1,2017-03-22 22:13:00 -08:00,33.03,-117.473,92.6,28,Myctophidae,0.31,93.3 28,92.6 28,2017,3,122,609,WL,La.Nina,NA,NA
2603,201704,RL,10,CB,1,301,Triphoturus mexicanus,162766,30.2,1,2017-03-22 22:13:00 -08:00,33.03,-117.473,92.6,28,Myctophidae,0.32,93.3 28,92.6 28,2017,3,122,609,WL,La.Nina,NA,NA
2604,201704,RL,10,CB,1,301,Triphoturus mexicanus,162766,30.7,1,2017-03-22 22:13:00 -08:00,33.03,-117.473,92.6,28,Myctophidae,0.33,93.3 28,92.6 28,2017,3,122,609,WL,La.Nina,NA,NA
2605,201704,RL,10,CB,1,301,Triphoturus mexicanus,162766,31.5,1,2017-03-22 22:13:00 -08:00,33.03,-117.473,92.6,28,Myctophidae,0.36,93.3 28,92.6 28,2017,3,122,609,WL,La.Nina,NA,NA
2606,201704,RL,25,CB,1,301,Triphoturus mexicanus,162766,26.7,1,2017-03-24 19:54:00 -08:00,32.978,-118.655,90.3,41.5,Myctophidae,0.22,93.3 40,90.3 41.5,2017,3,73,1627,WL,La.Nina,NA,NA
2607,201704,RL,25,CB,1,301,Triphoturus mexicanus,162766,27.7,1,2017-03-24 19:54:00 -08:00,32.978,-118.655,90.3,41.5,Myctophidae,0.25,93.3 40,90.3 41.5,2017,3,73,1627,WL,La.Nina,NA,NA
2608,201704,RL,25,CB,1,301,Triphoturus mexicanus,162766,29.6,1,2017-03-24 19:54:00 -08:00,32.978,-118.655,90.3,41.5,Myctophidae,0.3,93.3 40,90.3 41.5,2017,3,73,1627,WL,La.Nina,NA,NA
2609,201704,RL,25,CB,1,301,Triphoturus mexicanus,162766,31.6,1,2017-03-24 19:54:00 -08:00,32.978,-118.655,90.3,41.5,Myctophidae,0.36,93.3 40,90.3 41.5,2017,3,73,1627,WL,La.Nina,NA,NA
2610,201704,RL,25,CB,1,301,Triphoturus mexicanus,162766,49,1,2017-03-24 19:54:00 -08:00,32.978,-118.655,90.3,41.5,Myctophidae,1.26,93.3 40,90.3 41.5,2017,3,73,1627,WL,La.Nina,NA,NA
2611,201704,RL,25,CB,1,301,Triphoturus mexicanus,162766,54.4,1,2017-03-24 19:54:00 -08:00,32.978,-118.655,90.3,41.5,Myctophidae,1.7,93.3 40,90.3 41.5,2017,3,73,1627,WL,La.Nina,NA,NA
2612,201704,RL,42,CB,1,292,Stenobrachius leucopsarus,162664,30,1,2017-03-26 19:36:00 -08:00,33.207,-118.83,88.9,41.8,Myctophidae,0.31,86.7 40,88.9 41.8,2017,3,55,737,WL,La.Nina,NA,NA
2613,201704,RL,53,CB,1,260,Nannobrachium ritteri,623745,60.6,1,2017-03-27 16:00:00 -08:00,33.727,-118.44,87.5,33.6,Myctophidae,2.31,86.7 33,87.5 33.6,2017,3,17,57,WL,La.Nina,NA,NA
2614,201704,RL,66,CB,1,301,Triphoturus mexicanus,162766,27.4,1,2017-03-28 18:25:00 -08:00,33.06,-119.788,87.6,53.3,Myctophidae,0.24,86.7 55,87.6 53.3,2017,3,148,1201,WL,La.Nina,NA,NA
2615,201704,RL,66,CB,1,301,Triphoturus mexicanus,162766,30,1,2017-03-28 18:25:00 -08:00,33.06,-119.788,87.6,53.3,Myctophidae,0.31,86.7 55,87.6 53.3,2017,3,148,1201,WL,La.Nina,NA,NA
2616,201704,RL,66,CB,1,301,Triphoturus mexicanus,162766,40.1,1,2017-03-28 18:25:00 -08:00,33.06,-119.788,87.6,53.3,Myctophidae,0.71,86.7 55,87.6 53.3,2017,3,148,1201,WL,La.Nina,NA,NA
2617,201704,RL,96,CB,1,301,Triphoturus mexicanus,162766,28.3,1,2017-04-01 04:58:00 -08:00,33.43,-120.658,84.1,60.1,Myctophidae,0.26,83.3 60,84.1 60.1,2017,4,213,1397,WL,La.Nina,NA,NA
2618,201704,RL,96,CB,1,301,Triphoturus mexicanus,162766,32.2,1,2017-04-01 04:58:00 -08:00,33.43,-120.658,84.1,60.1,Myctophidae,0.38,83.3 60,84.1 60.1,2017,4,213,1397,WL,La.Nina,NA,NA
2619,201704,RL,96,CB,1,301,Triphoturus mexicanus,162766,35.1,1,2017-04-01 04:58:00 -08:00,33.43,-120.658,84.1,60.1,Myctophidae,0.49,83.3 60,84.1 60.1,2017,4,213,1397,WL,La.Nina,NA,NA
2620,201704,RL,96,CB,1,301,Triphoturus mexicanus,162766,45.3,1,2017-04-01 04:58:00 -08:00,33.43,-120.658,84.1,60.1,Myctophidae,1.01,83.3 60,84.1 60.1,2017,4,213,1397,WL,La.Nina,NA,NA
2621,201704,RL,96,CB,1,301,Triphoturus mexicanus,162766,48.2,1,2017-04-01 04:58:00 -08:00,33.43,-120.658,84.1,60.1,Myctophidae,1.2,83.3 60,84.1 60.1,2017,4,213,1397,WL,La.Nina,NA,NA
2622,201704,RL,104,CB,1,292,Stenobrachius leucopsarus,162664,42.3,1,2017-04-01 19:08:00 -08:00,34.157,-119.55,83.3,42.6,Myctophidae,0.83,83.3 42,83.3 42.6,2017,4,128,134,WL,La.Nina,NA,NA
2623,201704,RL,122,CB,1,301,Triphoturus mexicanus,162766,30.6,1,2017-04-04 19:13:00 -08:00,33.892,-122.067,79.2,71.8,Myctophidae,0.33,80 70,79.2 71.8,2017,4,344,3631,WL,La.Nina,NA,NA
2624,201704,SH,4,CB,1,301,Triphoturus mexicanus,162766,38.1,1,2017-03-29 03:15:00 -08:00,32.912,-117.395,93.3,28,Myctophidae,0.61,93.3 28,93.3 28,2017,3,135,609,WL,La.Nina,NA,NA
2625,201704,SH,9,CB,1,292,Stenobrachius leucopsarus,162664,20,1,2017-03-29 22:45:00 -08:00,32.18,-118.897,93.3,50,Myctophidae,0.1,93.3 50,93.3 50,2017,3,170,1452,WL,La.Nina,NA,NA
2626,201704,SH,9,CB,1,301,Triphoturus mexicanus,162766,30.7,1,2017-03-29 22:45:00 -08:00,32.18,-118.897,93.3,50,Myctophidae,0.33,93.3 50,93.3 50,2017,3,170,1452,WL,La.Nina,NA,NA
2627,201704,SH,10,CB,1,260,Nannobrachium ritteri,623745,43.8,1,2017-03-30 02:19:00 -08:00,32.012,-119.235,93.3,55,Myctophidae,0.91,93.3 55,93.3 55,2017,3,202,1588,WL,La.Nina,NA,NA
2628,201704,SH,17,CB,1,301,Triphoturus mexicanus,162766,51.7,1,2017-04-01 20:21:00 -08:00,29.85,-123.587,93.3,120,Myctophidae,1.47,93.3 120,93.3 120,2017,4,662,4061,WL,La.Nina,NA,NA
2629,201704,SH,22,CB,1,301,Triphoturus mexicanus,162766,28.4,1,2017-04-03 02:00:00 -08:00,31.753,-121.317,90,80,Myctophidae,0.26,90 80,90 80,2017,4,353,3694,WL,La.Nina,NA,NA
2630,201704,SH,22,CB,1,301,Triphoturus mexicanus,162766,29.5,1,2017-04-03 02:00:00 -08:00,31.753,-121.317,90,80,Myctophidae,0.3,90 80,90 80,2017,4,353,3694,WL,La.Nina,NA,NA
2631,201704,SH,25,CB,1,260,Nannobrachium ritteri,623745,47.6,1,2017-04-03 18:53:00 -08:00,32.648,-119.485,90,53,Myctophidae,1.16,90 53,90 53,2017,4,143,1309,WL,La.Nina,NA,NA
2632,201704,SH,25,CB,1,292,Stenobrachius leucopsarus,162664,25.3,1,2017-04-03 18:53:00 -08:00,32.648,-119.485,90,53,Myctophidae,0.19,90 53,90 53,2017,4,143,1309,WL,La.Nina,NA,NA
2633,201704,SH,26,CB,1,301,Triphoturus mexicanus,162766,48.5,1,2017-04-03 23:59:00 -08:00,32.92,-118.937,90,45,Myctophidae,1.22,90 45,90 45,2017,4,92,1695,WL,La.Nina,NA,NA
2634,201704,SH,34,CB,1,292,Stenobrachius leucopsarus,162664,61.3,1,2017-04-05 03:26:00 -08:00,33.823,-118.628,86.7,35,Myctophidae,2.39,86.7 35,86.7 35,2017,4,32,662,WL,La.Nina,NA,NA
2635,201704,SH,38,CB,1,301,Triphoturus mexicanus,162766,31,1,2017-04-05 17:07:00 -08:00,33.49,-119.32,86.7,45,Myctophidae,0.34,86.7 45,86.7 45,2017,4,84,1644,WL,La.Nina,NA,NA
2636,201708,SR,3,CB,1,301,Triphoturus mexicanus,162766,16.5,1,2017-08-01 18:10:00 -08:00,32.912,-117.398,93.3,28,Myctophidae,0.06,93.3 28,93.3 28,2017,8,135,609,WL,La.Nina,NA,NA
2637,201708,SR,3,CB,1,301,Triphoturus mexicanus,162766,21,1,2017-08-01 18:10:00 -08:00,32.912,-117.398,93.3,28,Myctophidae,0.11,93.3 28,93.3 28,2017,8,135,609,WL,La.Nina,NA,NA
2638,201708,SR,3,CB,1,301,Triphoturus mexicanus,162766,21.1,1,2017-08-01 18:10:00 -08:00,32.912,-117.398,93.3,28,Myctophidae,0.11,93.3 28,93.3 28,2017,8,135,609,WL,La.Nina,NA,NA
2639,201708,SR,3,CB,1,301,Triphoturus mexicanus,162766,21.6,1,2017-08-01 18:10:00 -08:00,32.912,-117.398,93.3,28,Myctophidae,0.12,93.3 28,93.3 28,2017,8,135,609,WL,La.Nina,NA,NA
2640,201708,SR,3,CB,1,301,Triphoturus mexicanus,162766,22.7,1,2017-08-01 18:10:00 -08:00,32.912,-117.398,93.3,28,Myctophidae,0.14,93.3 28,93.3 28,2017,8,135,609,WL,La.Nina,NA,NA
2641,201708,SR,4,CB,1,301,Triphoturus mexicanus,162766,43.7,1,2017-08-01 21:35:00 -08:00,32.847,-117.53,93.3,30,Myctophidae,0.91,93.3 30,93.3 30,2017,8,127,846,WL,La.Nina,NA,NA
2642,201708,SR,4,CB,1,301,Triphoturus mexicanus,162766,61.6,1,2017-08-01 21:35:00 -08:00,32.847,-117.53,93.3,30,Myctophidae,2.42,93.3 30,93.3 30,2017,8,127,846,WL,La.Nina,NA,NA
2643,201708,SR,14,CB,1,260,Nannobrachium ritteri,623745,28.4,1,2017-08-03 20:45:00 -08:00,30.515,-122.257,93.3,100,Myctophidae,0.26,93.3 100,93.3 100,2017,8,502,4132,WL,La.Nina,NA,NA
2644,201708,SR,18,CB,1,301,Triphoturus mexicanus,162766,39.3,1,2017-08-04 21:25:00 -08:00,31.085,-122.663,90,100,Myctophidae,0.67,90 100,90 100,2017,8,513,3997,WL,La.Nina,NA,NA
2645,201708,SR,22,CB,1,301,Triphoturus mexicanus,162766,59.8,1,2017-08-05 21:50:00 -08:00,32.418,-119.96,90,60,Myctophidae,2.23,90 60,90 60,2017,8,193,880,WL,La.Nina,NA,NA
2646,201708,SR,27,CB,1,292,Stenobrachius leucopsarus,162664,27.6,1,2017-08-06 21:22:00 -08:00,33.418,-117.907,90,30,Myctophidae,0.24,90 30,90 30,2017,8,62,613,WL,La.Nina,NA,NA
2647,201708,SR,49,CB,1,292,Stenobrachius leucopsarus,162664,23.8,1,2017-08-11 00:23:00 -08:00,33.577,-120.755,83.3,60,Myctophidae,0.16,83.3 60,83.3 60,2017,8,214,1397,WL,La.Nina,NA,NA
2648,201708,SR,65,CB,1,292,Stenobrachius leucopsarus,162664,28.9,1,2017-08-14 14:40:00 -08:00,34.318,-120.805,80,55,Myctophidae,0.28,80 55,80 55,2017,8,250,780,WL,La.Nina,NA,NA
2649,201804,SH,4,CB,1,301,Triphoturus mexicanus,162766,32.2,1,2018-04-05 19:00:00 -08:00,32.918,-117.398,93.3,28,Myctophidae,0.38,93.3 28,93.3 28,2018,4,135,609,WL,La.Nina,NA,NA
2650,201804,SH,4,CB,1,301,Triphoturus mexicanus,162766,32.3,1,2018-04-05 19:00:00 -08:00,32.918,-117.398,93.3,28,Myctophidae,0.38,93.3 28,93.3 28,2018,4,135,609,WL,La.Nina,NA,NA
2651,201804,SH,10,CB,1,301,Triphoturus mexicanus,162766,25.5,1,2018-04-06 17:28:00 -08:00,32.013,-119.232,93.3,55,Myctophidae,0.19,93.3 55,93.3 55,2018,4,202,1588,WL,La.Nina,NA,NA
2652,201804,SH,10,CB,1,301,Triphoturus mexicanus,162766,26.8,1,2018-04-06 17:28:00 -08:00,32.013,-119.232,93.3,55,Myctophidae,0.22,93.3 55,93.3 55,2018,4,202,1588,WL,La.Nina,NA,NA
2653,201804,SH,10,CB,1,301,Triphoturus mexicanus,162766,27.5,1,2018-04-06 17:28:00 -08:00,32.013,-119.232,93.3,55,Myctophidae,0.24,93.3 55,93.3 55,2018,4,202,1588,WL,La.Nina,NA,NA
2654,201804,SH,10,CB,1,301,Triphoturus mexicanus,162766,29.3,1,2018-04-06 17:28:00 -08:00,32.013,-119.232,93.3,55,Myctophidae,0.29,93.3 55,93.3 55,2018,4,202,1588,WL,La.Nina,NA,NA
2655,201804,SH,10,CB,1,301,Triphoturus mexicanus,162766,52.5,1,2018-04-06 17:28:00 -08:00,32.013,-119.232,93.3,55,Myctophidae,1.53,93.3 55,93.3 55,2018,4,202,1588,WL,La.Nina,NA,NA
2656,201804,SH,23,CB,1,301,Triphoturus mexicanus,162766,61.5,1,2018-04-09 17:35:00 -08:00,32.083,-120.633,90,70,Myctophidae,2.41,90 70,90 70,2018,4,275,3806,WL,La.Nina,NA,NA
2657,201804,SH,29,CB,1,292,Stenobrachius leucopsarus,162664,28.5,1,2018-04-10 22:10:00 -08:00,33.417,-117.908,90,30,Myctophidae,0.27,90 30,90 30,2018,4,62,613,WL,La.Nina,NA,NA
2658,201804,SH,29,CB,1,301,Triphoturus mexicanus,162766,23.4,1,2018-04-10 22:10:00 -08:00,33.417,-117.908,90,30,Myctophidae,0.15,90 30,90 30,2018,4,62,613,WL,La.Nina,NA,NA
2659,201804,SH,49,CB,1,301,Triphoturus mexicanus,162766,25.6,1,2018-04-15 17:58:00 -08:00,32.577,-122.812,83.3,90,Myctophidae,0.2,83.3 90,83.3 90,2018,4,456,4247,WL,La.Nina,NA,NA
2660,201804,SH,50,CB,1,301,Triphoturus mexicanus,162766,32.4,1,2018-04-15 23:14:00 -08:00,32.91,-122.128,83.3,80,Myctophidae,0.39,83.3 80,83.3 80,2018,4,376,4180,WL,La.Nina,NA,NA
2661,201804,SH,62,CB,1,292,Stenobrachius leucopsarus,162664,36.1,1,2018-04-17 19:30:00 -08:00,34.333,-120.805,80,55,Myctophidae,0.53,80 55,80 55,2018,4,250,780,WL,La.Nina,NA,NA
2662,201804,SH,63,CB,1,292,Stenobrachius leucopsarus,162664,33.8,1,2018-04-17 23:10:00 -08:00,34.148,-121.148,80,60,Myctophidae,0.44,80 60,80 60,2018,4,273,2204,WL,La.Nina,NA,NA
2663,201804,SH,63,CB,1,292,Stenobrachius leucopsarus,162664,43.3,1,2018-04-17 23:10:00 -08:00,34.148,-121.148,80,60,Myctophidae,0.88,80 60,80 60,2018,4,273,2204,WL,La.Nina,NA,NA
2664,201804,SH,63,CB,1,292,Stenobrachius leucopsarus,162664,45.2,1,2018-04-17 23:10:00 -08:00,34.148,-121.148,80,60,Myctophidae,1,80 60,80 60,2018,4,273,2204,WL,La.Nina,NA,NA
2665,201806,SR,5,CB,1,301,Triphoturus mexicanus,162766,28.3,1,2018-06-10 00:23:00 -08:00,32.513,-118.213,93.3,40,Myctophidae,0.26,93.3 40,93.3 40,2018,6,129,1627,WL,La.Nina,NA,NA
2666,201806,SR,5,CB,1,301,Triphoturus mexicanus,162766,31,1,2018-06-10 00:23:00 -08:00,32.513,-118.213,93.3,40,Myctophidae,0.34,93.3 40,93.3 40,2018,6,129,1627,WL,La.Nina,NA,NA
2667,201806,SR,5,CB,1,301,Triphoturus mexicanus,162766,31.4,1,2018-06-10 00:23:00 -08:00,32.513,-118.213,93.3,40,Myctophidae,0.35,93.3 40,93.3 40,2018,6,129,1627,WL,La.Nina,NA,NA
2668,201806,SR,25,CB,1,292,Stenobrachius leucopsarus,162664,47.6,1,2018-06-14 20:43:00 -08:00,33.185,-118.387,90,37,Myctophidae,1.16,90 37,90 37,2018,6,53,1177,WL,La.Nina,NA,NA
2669,201806,SR,25,CB,1,301,Triphoturus mexicanus,162766,54.7,1,2018-06-14 20:43:00 -08:00,33.185,-118.387,90,37,Myctophidae,1.73,90 37,90 37,2018,6,53,1177,WL,La.Nina,NA,NA
2670,201806,SR,47,CB,1,292,Stenobrachius leucopsarus,162664,21.2,1,2018-06-18 21:50:00 -08:00,32.912,-122.128,83.3,80,Myctophidae,0.11,83.3 80,83.3 80,2018,6,376,4180,WL,La.Nina,NA,NA
2671,201806,SR,52,CB,1,292,Stenobrachius leucopsarus,162664,51.9,1,2018-06-20 00:07:00 -08:00,34.317,-120.802,80,55,Myctophidae,1.48,80 55,80 55,2018,6,250,780,WL,La.Nina,NA,NA
2672,201902,RL,2,CB,1,301,Triphoturus mexicanus,162766,23.3,1,2019-02-06 18:30:00 -08:00,33.417,-117.907,90,30,Myctophidae,0.15,90 30,90 30,2019,2,62,613,WE,El.Nino,NA,NA
2673,201902,RL,2,CB,1,301,Triphoturus mexicanus,162766,26.1,1,2019-02-06 18:30:00 -08:00,33.417,-117.907,90,30,Myctophidae,0.21,90 30,90 30,2019,2,62,613,WE,El.Nino,NA,NA
2674,201902,RL,2,CB,1,301,Triphoturus mexicanus,162766,32,1,2019-02-06 18:30:00 -08:00,33.417,-117.907,90,30,Myctophidae,0.37,90 30,90 30,2019,2,62,613,WE,El.Nino,NA,NA
2675,201902,RL,2,CB,1,301,Triphoturus mexicanus,162766,40.1,1,2019-02-06 18:30:00 -08:00,33.417,-117.907,90,30,Myctophidae,0.71,90 30,90 30,2019,2,62,613,WE,El.Nino,NA,NA
2676,201902,RL,3,CB,1,301,Triphoturus mexicanus,162766,18.3,1,2019-02-06 22:45:00 -08:00,33.25,-118.247,90,35,Myctophidae,0.08,90 35,90 35,2019,2,45,344,WE,El.Nino,NA,NA
2677,201902,RL,3,CB,1,301,Triphoturus mexicanus,162766,20.5,1,2019-02-06 22:45:00 -08:00,33.25,-118.247,90,35,Myctophidae,0.1,90 35,90 35,2019,2,45,344,WE,El.Nino,NA,NA
2678,201902,RL,3,CB,1,301,Triphoturus mexicanus,162766,20.8,1,2019-02-06 22:45:00 -08:00,33.25,-118.247,90,35,Myctophidae,0.11,90 35,90 35,2019,2,45,344,WE,El.Nino,NA,NA
2679,201902,RL,4,CB,1,260,Nannobrachium ritteri,623745,29.4,1,2019-02-07 01:43:00 -08:00,33.18,-118.385,90,37,Myctophidae,0.29,90 37,90 37,2019,2,53,1177,WE,El.Nino,NA,NA
2680,201902,RL,4,CB,1,301,Triphoturus mexicanus,162766,22,1,2019-02-07 01:43:00 -08:00,33.18,-118.385,90,37,Myctophidae,0.13,90 37,90 37,2019,2,53,1177,WE,El.Nino,NA,NA
2681,201902,RL,4,CB,1,301,Triphoturus mexicanus,162766,23.3,1,2019-02-07 01:43:00 -08:00,33.18,-118.385,90,37,Myctophidae,0.15,90 37,90 37,2019,2,53,1177,WE,El.Nino,NA,NA
2682,201902,RL,7,CB,1,301,Triphoturus mexicanus,162766,26.3,1,2019-02-07 18:26:00 -08:00,32.408,-119.955,90,60,Myctophidae,0.21,90 60,90 60,2019,2,193,880,WE,El.Nino,NA,NA
2683,201902,RL,7,CB,1,301,Triphoturus mexicanus,162766,30.5,1,2019-02-07 18:26:00 -08:00,32.408,-119.955,90,60,Myctophidae,0.32,90 60,90 60,2019,2,193,880,WE,El.Nino,NA,NA
2684,201902,RL,7,CB,1,301,Triphoturus mexicanus,162766,41.6,1,2019-02-07 18:26:00 -08:00,32.408,-119.955,90,60,Myctophidae,0.79,90 60,90 60,2019,2,193,880,WE,El.Nino,NA,NA
2685,201902,RL,7,CB,1,301,Triphoturus mexicanus,162766,62.4,1,2019-02-07 18:26:00 -08:00,32.408,-119.955,90,60,Myctophidae,2.51,90 60,90 60,2019,2,193,880,WE,El.Nino,NA,NA
2686,201902,RL,8,CB,1,301,Triphoturus mexicanus,162766,22.5,1,2019-02-08 00:21:00 -08:00,32.08,-120.625,90,70,Myctophidae,0.14,90 70,90 70,2019,2,275,3806,WE,El.Nino,NA,NA
2687,201902,RL,8,CB,1,301,Triphoturus mexicanus,162766,54.5,1,2019-02-08 00:21:00 -08:00,32.08,-120.625,90,70,Myctophidae,1.71,90 70,90 70,2019,2,275,3806,WE,El.Nino,NA,NA
2688,201902,RL,24,CB,1,301,Triphoturus mexicanus,162766,25.3,1,2019-02-11 19:05:00 -08:00,33.157,-120.005,86.7,55,Myctophidae,0.19,86.7 55,86.7 55,2019,2,166,1201,WE,El.Nino,NA,NA
2689,201902,RL,24,CB,1,301,Triphoturus mexicanus,162766,28,1,2019-02-11 19:05:00 -08:00,33.157,-120.005,86.7,55,Myctophidae,0.25,86.7 55,86.7 55,2019,2,166,1201,WE,El.Nino,NA,NA
2690,201902,RL,26,CB,1,301,Triphoturus mexicanus,162766,21.4,1,2019-02-12 02:30:00 -08:00,33.492,-119.317,86.7,45,Myctophidae,0.12,86.7 45,86.7 45,2019,2,84,1644,WE,El.Nino,NA,NA
2691,201902,RL,26,CB,1,301,Triphoturus mexicanus,162766,25.3,1,2019-02-12 02:30:00 -08:00,33.492,-119.317,86.7,45,Myctophidae,0.19,86.7 45,86.7 45,2019,2,84,1644,WE,El.Nino,NA,NA
2692,201904,RL,3,CB,1,260,Nannobrachium ritteri,623745,36.7,1,2019-04-02 17:38:00 -08:00,32.915,-117.393,93.3,28,Myctophidae,0.55,93.3 28,93.3 28,2019,4,135,609,WE,El.Nino,NA,NA
2693,201904,RL,3,CB,1,260,Nannobrachium ritteri,623745,48.4,1,2019-04-02 17:38:00 -08:00,32.915,-117.393,93.3,28,Myctophidae,1.22,93.3 28,93.3 28,2019,4,135,609,WE,El.Nino,NA,NA
2694,201904,RL,3,CB,1,301,Triphoturus mexicanus,162766,25.4,1,2019-04-02 17:38:00 -08:00,32.915,-117.393,93.3,28,Myctophidae,0.19,93.3 28,93.3 28,2019,4,135,609,WE,El.Nino,NA,NA
2695,201904,RL,3,CB,1,301,Triphoturus mexicanus,162766,27.8,1,2019-04-02 17:38:00 -08:00,32.915,-117.393,93.3,28,Myctophidae,0.25,93.3 28,93.3 28,2019,4,135,609,WE,El.Nino,NA,NA
2696,201904,RL,3,CB,1,301,Triphoturus mexicanus,162766,28.9,1,2019-04-02 17:38:00 -08:00,32.915,-117.393,93.3,28,Myctophidae,0.28,93.3 28,93.3 28,2019,4,135,609,WE,El.Nino,NA,NA
2697,201904,RL,3,CB,1,301,Triphoturus mexicanus,162766,45.5,1,2019-04-02 17:38:00 -08:00,32.915,-117.393,93.3,28,Myctophidae,1.02,93.3 28,93.3 28,2019,4,135,609,WE,El.Nino,NA,NA
